TABLE_NAME,COLUMN_NAME,DATA_LENGTH,DATA_TYPE,COLUMN_ID,NULLABLE
CONC_DOM_VAL_MEAN,CONC_DOM_VER_NR,22,NUMBER,1,N
CONC_DOM_VAL_MEAN,CREAT_DT,7,DATE,6,Y
CONC_DOM_VAL_MEAN,CREAT_USR_ID,50,VARCHAR2,7,Y
CONC_DOM_VAL_MEAN,FLD_DELETE,22,NUMBER,9,Y
CONC_DOM_VAL_MEAN,LST_DEL_DT,7,DATE,10,Y
CONC_DOM_VAL_MEAN,LST_UPD_DT,7,DATE,12,Y
CONC_DOM_VAL_MEAN,LST_UPD_USR_ID,50,VARCHAR2,8,Y
CONC_DOM_VAL_MEAN,NCI_VAL_MEAN_ITEM_ID,22,NUMBER,3,N
CONC_DOM_VAL_MEAN,NCI_VAL_MEAN_VER_NR,22,NUMBER,4,N
CONC_DOM_VAL_MEAN,S2P_TRN_DT,7,DATE,11,Y
CONC_DOM_VAL_MEAN,VAL_MEAN_ID,22,NUMBER,5,Y
DATA_TYP,CREAT_DT,7,DATE,5,Y
DATA_TYP,CREAT_USR_ID,50,VARCHAR2,7,Y
DATA_TYP,DTTYPE_ANNTTN,"2,000",VARCHAR2,2,Y
DATA_TYP,DTTYPE_DESC,255,VARCHAR2,3,Y
DATA_TYP,DTTYPE_ID,22,NUMBER,1,N
DATA_TYP,DTTYPE_NM,50,VARCHAR2,4,N
DATA_TYP,DTTYPE_SCHM_REF,255,VARCHAR2,6,Y
DATA_TYP,DTTYPE_XSD_TAG,20,VARCHAR2,13,Y
DATA_TYP,FLD_DELETE,22,NUMBER,9,Y
DATA_TYP,LST_DEL_DT,7,DATE,10,Y
DATA_TYP,LST_UPD_DT,7,DATE,12,Y
DATA_TYP,LST_UPD_USR_ID,50,VARCHAR2,8,Y
DATA_TYP,NCI_CD,20,VARCHAR2,15,Y
DATA_TYP,NCI_DTTYPE_CMNTS,"2,000",VARCHAR2,14,Y
DATA_TYP,NCI_DTTYPE_MAP,50,VARCHAR2,17,Y
DATA_TYP,NCI_DTTYPE_TYP_ID,22,NUMBER,16,Y
DATA_TYP,S2P_TRN_DT,7,DATE,11,Y
DE,CONCAT_CHAR,20,VARCHAR2,20,Y
DE,CREAT_DT,7,DATE,8,Y
DE,CREAT_USR_ID,50,VARCHAR2,11,Y
DE,DERV_DE_IND,22,NUMBER,17,Y
DE,DERV_MTHD,"4,000",VARCHAR2,23,Y
DE,DERV_RUL,"4,000",VARCHAR2,24,Y
DE,DERV_RUL_ITEM_ID,22,NUMBER,18,Y
DE,DERV_RUL_VER_NR,22,NUMBER,19,Y
DE,DERV_TYP_ID,22,NUMBER,25,Y
DE,DE_CONC_ITEM_ID,22,NUMBER,5,N
DE,DE_CONC_VER_NR,22,NUMBER,4,N
DE,DE_PREC,22,NUMBER,1,Y
DE,DICT_MTCH_TIPS_TXT,"1,024",VARCHAR2,22,Y
DE,FLD_DELETE,22,NUMBER,13,Y
DE,ITEM_ID,22,NUMBER,2,N
DE,LST_DEL_DT,7,DATE,14,Y
DE,LST_UPD_DT,7,DATE,16,Y
DE,LST_UPD_USR_ID,50,VARCHAR2,12,Y
DE,PREF_QUEST_TXT,"4,000",VARCHAR2,26,Y
DE,REP_CLS_ITEM_ID,22,NUMBER,10,Y
DE,REP_CLS_VER_NR,22,NUMBER,9,Y
DE,S2P_TRN_DT,7,DATE,15,Y
DE,VAL_DOM_ITEM_ID,22,NUMBER,7,N
DE,VAL_DOM_VER_NR,22,NUMBER,6,N
DE,VER_NR,22,NUMBER,3,N
DE,XML_TAG,255,VARCHAR2,21,Y
DERV_RUL,CREAT_DT,7,DATE,5,Y
DERV_RUL,CREAT_USR_ID,50,VARCHAR2,6,Y
DERV_RUL,DERV_RUL_APPLCTN,"1,000",VARCHAR2,1,Y
DERV_RUL,DERV_RUL_SPCFCTN,"1,000",VARCHAR2,2,Y
DERV_RUL,FLD_DELETE,22,NUMBER,8,Y
DERV_RUL,ITEM_ID,22,NUMBER,4,N
DERV_RUL,LST_DEL_DT,7,DATE,9,Y
DERV_RUL,LST_UPD_DT,7,DATE,11,Y
DERV_RUL,LST_UPD_USR_ID,50,VARCHAR2,7,Y
DERV_RUL,S2P_TRN_DT,7,DATE,10,Y
DERV_RUL,VER_NR,22,NUMBER,3,N
DE_CONC,CONC_DOM_ITEM_ID,22,NUMBER,10,N
DE_CONC,CONC_DOM_VER_NR,22,NUMBER,2,N
DE_CONC,CREAT_DT,7,DATE,7,Y
DE_CONC,CREAT_USR_ID,50,VARCHAR2,9,Y
DE_CONC,FLD_DELETE,22,NUMBER,12,Y
DE_CONC,ITEM_ID,22,NUMBER,1,N
DE_CONC,LST_DEL_DT,7,DATE,13,Y
DE_CONC,LST_UPD_DT,7,DATE,15,Y
DE_CONC,LST_UPD_USR_ID,50,VARCHAR2,11,Y
DE_CONC,OBJ_CLS_ITEM_ID,22,NUMBER,5,Y
DE_CONC,OBJ_CLS_QUAL,255,VARCHAR2,16,Y
DE_CONC,OBJ_CLS_VER_NR,22,NUMBER,4,Y
DE_CONC,PROP_ITEM_ID,22,NUMBER,8,Y
DE_CONC,PROP_QUAL,255,VARCHAR2,17,Y
DE_CONC,PROP_VER_NR,22,NUMBER,6,Y
DE_CONC,S2P_TRN_DT,7,DATE,14,Y
DE_CONC,VER_NR,22,NUMBER,3,N
DE_CONC_REL,CREAT_DT,7,DATE,6,Y
DE_CONC_REL,CREAT_USR_ID,50,VARCHAR2,7,Y
DE_CONC_REL,DE_CONC_REL_TYP_ID,22,NUMBER,1,Y
DE_CONC_REL,FLD_DELETE,22,NUMBER,9,Y
DE_CONC_REL,LST_DEL_DT,7,DATE,10,Y
DE_CONC_REL,LST_UPD_DT,7,DATE,12,Y
DE_CONC_REL,LST_UPD_USR_ID,50,VARCHAR2,8,Y
DE_CONC_REL,PRMRY_ITEM_ID,22,NUMBER,2,N
DE_CONC_REL,PRMRY_VER_NR,22,NUMBER,3,N
DE_CONC_REL,S2P_TRN_DT,7,DATE,11,Y
DE_CONC_REL,SCNDRY_ITEM_ID,22,NUMBER,4,N
DE_CONC_REL,SCNDRY_VER_NR,22,NUMBER,5,N
DE_DERV,CREAT_DT,7,DATE,6,Y
DE_DERV,CREAT_USR_ID,50,VARCHAR2,8,Y
DE_DERV,DERV_RUL_ITEM_ID,22,NUMBER,7,N
DE_DERV,DERV_RUL_VER_NR,22,NUMBER,1,N
DE_DERV,FLD_DELETE,22,NUMBER,10,Y
DE_DERV,LST_DEL_DT,7,DATE,11,Y
DE_DERV,LST_UPD_DT,7,DATE,13,Y
DE_DERV,LST_UPD_USR_ID,50,VARCHAR2,9,Y
DE_DERV,PRMRY_DE_ITEM_ID,22,NUMBER,2,N
DE_DERV,PRMRY_DE_VER_NR,22,NUMBER,3,N
DE_DERV,S2P_TRN_DT,7,DATE,12,Y
DE_DERV,SCNDRY_DE_ITEM_ID,22,NUMBER,5,N
DE_DERV,SCNDRY_DE_VER_NR,22,NUMBER,4,N
DE_REL,CREAT_DT,7,DATE,4,Y
DE_REL,CREAT_USR_ID,50,VARCHAR2,6,Y
DE_REL,DE_REL_TYP_ID,22,NUMBER,7,N
DE_REL,DISP_ORD,22,NUMBER,13,Y
DE_REL,FLD_DELETE,22,NUMBER,9,Y
DE_REL,LST_DEL_DT,7,DATE,10,Y
DE_REL,LST_UPD_DT,7,DATE,12,Y
DE_REL,LST_UPD_USR_ID,50,VARCHAR2,8,Y
DE_REL,PRMRY_ITEM_ID,22,NUMBER,1,N
DE_REL,PRMRY_VER_NR,22,NUMBER,2,N
DE_REL,S2P_TRN_DT,7,DATE,11,Y
DE_REL,SCNDRY_ITEM_ID,22,NUMBER,3,N
DE_REL,SCNDRY_VER_NR,22,NUMBER,5,N
FMT,CREAT_DT,7,DATE,4,Y
FMT,CREAT_USR_ID,50,VARCHAR2,5,Y
FMT,FLD_DELETE,22,NUMBER,7,Y
FMT,FMT_CMNTS,"4,000",VARCHAR2,11,Y
FMT,FMT_DESC,255,VARCHAR2,3,Y
FMT,FMT_ID,22,NUMBER,1,N
FMT,FMT_NM,30,VARCHAR2,2,N
FMT,LST_DEL_DT,7,DATE,8,Y
FMT,LST_UPD_DT,7,DATE,10,Y
FMT,LST_UPD_USR_ID,50,VARCHAR2,6,Y
FMT,NCI_CD,20,VARCHAR2,12,Y
FMT,S2P_TRN_DT,7,DATE,9,Y
GLSRY,CREAT_DT,7,DATE,6,Y
GLSRY,CREAT_USR_ID,50,VARCHAR2,8,Y
GLSRY,CUST_TERM_NOTES,"4,000",VARCHAR2,9,Y
GLSRY,FLD_DELETE,22,NUMBER,12,Y
GLSRY,GLSRY_ID,22,NUMBER,1,N
GLSRY,GLSRY_TERM_TYP_ID,22,NUMBER,11,Y
GLSRY,LANG_ID,22,NUMBER,7,Y
GLSRY,LST_DEL_DT,7,DATE,13,Y
GLSRY,LST_UPD_DT,7,DATE,15,Y
GLSRY,LST_UPD_USR_ID,50,VARCHAR2,10,Y
GLSRY,S2P_TRN_DT,7,DATE,14,Y
GLSRY,SRC_AITH_ID,22,NUMBER,16,Y
GLSRY,TERM_DESC,"4,000",VARCHAR2,3,N
GLSRY,TERM_NM,100,VARCHAR2,2,N
GLSRY,TERM_NOTES,"4,000",VARCHAR2,4,Y
GLSRY,TERM_REF,"1,000",VARCHAR2,5,Y
IMPORT_MAPPING_PARAM,COL_NAME,255,VARCHAR2,5,Y
IMPORT_MAPPING_PARAM,CREAT_DT,7,DATE,11,Y
IMPORT_MAPPING_PARAM,CREAT_USR_ID,50,VARCHAR2,12,Y
IMPORT_MAPPING_PARAM,FLD_DELETE,22,NUMBER,14,Y
IMPORT_MAPPING_PARAM,IMP_TYP,22,NUMBER,7,Y
IMPORT_MAPPING_PARAM,LST_DEL_DT,7,DATE,15,Y
IMPORT_MAPPING_PARAM,LST_UPD_DT,7,DATE,17,Y
IMPORT_MAPPING_PARAM,LST_UPD_USR_ID,50,VARCHAR2,13,Y
IMPORT_MAPPING_PARAM,PARAM_ACRO,100,VARCHAR2,2,Y
IMPORT_MAPPING_PARAM,PARAM_ID,22,NUMBER,1,N
IMPORT_MAPPING_PARAM,PARAM_NAME,255,VARCHAR2,3,Y
IMPORT_MAPPING_PARAM,PARAM_TYP,1,CHAR,6,Y
IMPORT_MAPPING_PARAM,RLTD_COL_NAME,100,VARCHAR2,9,Y
IMPORT_MAPPING_PARAM,RLTD_DISP_COL_NAME,100,VARCHAR2,10,Y
IMPORT_MAPPING_PARAM,RLTD_TBL_NAME,100,VARCHAR2,8,Y
IMPORT_MAPPING_PARAM,S2P_TRN_DT,7,DATE,16,Y
IMPORT_MAPPING_PARAM,SORT_ORDR,22,NUMBER,18,Y
IMPORT_MAPPING_PARAM,TBL_NAME,255,VARCHAR2,4,Y
IMPORT_MAPPING_PARAM_FLTR,CREAT_DT,7,DATE,4,Y
IMPORT_MAPPING_PARAM_FLTR,CREAT_USR_ID,50,VARCHAR2,5,Y
IMPORT_MAPPING_PARAM_FLTR,FLD_DELETE,22,NUMBER,7,Y
IMPORT_MAPPING_PARAM_FLTR,FLTR_COL_NM,255,VARCHAR2,2,N
IMPORT_MAPPING_PARAM_FLTR,FLTR_COL_VAL,"4,000",VARCHAR2,3,Y
IMPORT_MAPPING_PARAM_FLTR,LST_DEL_DT,7,DATE,8,Y
IMPORT_MAPPING_PARAM_FLTR,LST_UPD_DT,7,DATE,10,Y
IMPORT_MAPPING_PARAM_FLTR,LST_UPD_USR_ID,50,VARCHAR2,6,Y
IMPORT_MAPPING_PARAM_FLTR,PARAM_ID,22,NUMBER,1,N
IMPORT_MAPPING_PARAM_FLTR,S2P_TRN_DT,7,DATE,9,Y
LANG,CNTRY_ISO_CD,3,CHAR,1,Y
LANG,CREAT_DT,7,DATE,5,Y
LANG,CREAT_USR_ID,50,VARCHAR2,6,Y
LANG,FLD_DELETE,22,NUMBER,8,Y
LANG,LANG_DESC,255,VARCHAR2,12,Y
LANG,LANG_ID,22,NUMBER,3,N
LANG,LANG_ISO_CD,2,CHAR,2,Y
LANG,LANG_NM,50,VARCHAR2,4,N
LANG,LST_DEL_DT,7,DATE,9,Y
LANG,LST_UPD_DT,7,DATE,11,Y
LANG,LST_UPD_USR_ID,50,VARCHAR2,7,Y
LANG,S2P_TRN_DT,7,DATE,10,Y
NCI_ADMIN_ITEM_EXT,CNCPT_CONCAT,"4,000",VARCHAR2,4,Y
NCI_ADMIN_ITEM_EXT,CNCPT_CONCAT_DEF,"4,000",VARCHAR2,6,Y
NCI_ADMIN_ITEM_EXT,CNCPT_CONCAT_NM,"4,000",VARCHAR2,5,Y
NCI_ADMIN_ITEM_EXT,CREAT_DT,7,DATE,7,Y
NCI_ADMIN_ITEM_EXT,CREAT_USR_ID,50,VARCHAR2,8,Y
NCI_ADMIN_ITEM_EXT,FLD_DELETE,22,NUMBER,10,Y
NCI_ADMIN_ITEM_EXT,ITEM_ID,22,NUMBER,1,N
NCI_ADMIN_ITEM_EXT,LST_DEL_DT,7,DATE,11,Y
NCI_ADMIN_ITEM_EXT,LST_UPD_DT,7,DATE,13,Y
NCI_ADMIN_ITEM_EXT,LST_UPD_USR_ID,50,VARCHAR2,9,Y
NCI_ADMIN_ITEM_EXT,S2P_TRN_DT,7,DATE,12,Y
NCI_ADMIN_ITEM_EXT,USED_BY,"4,000",VARCHAR2,3,Y
NCI_ADMIN_ITEM_EXT,VER_NR,22,NUMBER,2,N
NCI_ADMIN_ITEM_REL,CNTXT_ITEM_ID,22,NUMBER,5,Y
NCI_ADMIN_ITEM_REL,CNTXT_VER_NR,22,NUMBER,6,Y
NCI_ADMIN_ITEM_REL,CREAT_DT,7,DATE,11,Y
NCI_ADMIN_ITEM_REL,CREAT_USR_ID,50,VARCHAR2,12,Y
NCI_ADMIN_ITEM_REL,C_ITEM_ID,22,NUMBER,3,N
NCI_ADMIN_ITEM_REL,C_ITEM_VER_NR,22,NUMBER,4,N
NCI_ADMIN_ITEM_REL,DISP_LBL,255,VARCHAR2,9,Y
NCI_ADMIN_ITEM_REL,DISP_ORD,22,NUMBER,8,Y
NCI_ADMIN_ITEM_REL,FLD_DELETE,22,NUMBER,14,Y
NCI_ADMIN_ITEM_REL,INSTR,"4,000",VARCHAR2,18,Y
NCI_ADMIN_ITEM_REL,LST_DEL_DT,7,DATE,15,Y
NCI_ADMIN_ITEM_REL,LST_UPD_DT,7,DATE,17,Y
NCI_ADMIN_ITEM_REL,LST_UPD_USR_ID,50,VARCHAR2,13,Y
NCI_ADMIN_ITEM_REL,P_ITEM_ID,22,NUMBER,1,N
NCI_ADMIN_ITEM_REL,P_ITEM_VER_NR,22,NUMBER,2,N
NCI_ADMIN_ITEM_REL,REL_TYP_ID,22,NUMBER,7,N
NCI_ADMIN_ITEM_REL,REP_NO,22,NUMBER,10,Y
NCI_ADMIN_ITEM_REL,S2P_TRN_DT,7,DATE,16,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,CNTXT_CS_ITEM_ID,22,NUMBER,7,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,CNTXT_CS_VER_NR,22,NUMBER,8,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,CREAT_DT,7,DATE,16,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,CREAT_USR_ID,50,VARCHAR2,17,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,C_ITEM_ID,22,NUMBER,5,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,C_ITEM_VER_NR,22,NUMBER,6,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,DEFLT_VAL,"2,000",VARCHAR2,14,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,DEFLT_VAL_ID,22,NUMBER,26,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,DISP_LBL,255,VARCHAR2,11,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,DISP_ORD,22,NUMBER,10,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,EDIT_IND,22,NUMBER,13,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,FLD_DELETE,22,NUMBER,19,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,INSTR,"4,000",VARCHAR2,25,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,ITEM_LONG_NM,"4,000",VARCHAR2,23,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,ITEM_NM,30,VARCHAR2,24,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,LST_DEL_DT,7,DATE,20,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,LST_UPD_DT,7,DATE,22,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,LST_UPD_USR_ID,50,VARCHAR2,18,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,NCI_IDSEQ,36,CHAR,12,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,NCI_PUB_ID,22,NUMBER,1,N
NCI_ADMIN_ITEM_REL_ALT_KEY,NCI_VER_NR,22,NUMBER,2,N
NCI_ADMIN_ITEM_REL_ALT_KEY,P_ITEM_ID,22,NUMBER,3,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,P_ITEM_VER_NR,22,NUMBER,4,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,P_NCI_PUB_ID,22,NUMBER,28,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,P_NCI_VER_NR,22,NUMBER,29,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,QUEST_REF_ID,22,NUMBER,27,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,REL_TYP_ID,22,NUMBER,9,N
NCI_ADMIN_ITEM_REL_ALT_KEY,REQ_IND,22,NUMBER,15,Y
NCI_ADMIN_ITEM_REL_ALT_KEY,S2P_TRN_DT,7,DATE,21,Y
NCI_AI_TYP_VALID_STUS,ADMIN_ITEM_TYP_ID,22,NUMBER,1,N
NCI_AI_TYP_VALID_STUS,CREAT_DT,7,DATE,3,Y
NCI_AI_TYP_VALID_STUS,CREAT_USR_ID,50,VARCHAR2,4,Y
NCI_AI_TYP_VALID_STUS,FLD_DELETE,22,NUMBER,6,Y
NCI_AI_TYP_VALID_STUS,LST_DEL_DT,7,DATE,7,Y
NCI_AI_TYP_VALID_STUS,LST_UPD_DT,7,DATE,9,N
NCI_AI_TYP_VALID_STUS,LST_UPD_USR_ID,50,VARCHAR2,5,Y
NCI_AI_TYP_VALID_STUS,S2P_TRN_DT,7,DATE,8,Y
NCI_AI_TYP_VALID_STUS,STUS_ID,22,NUMBER,2,N
NCI_ALT_KEY_ADMIN_ITEM_REL,CNTXT_CS_ITEM_ID,22,NUMBER,5,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,CNTXT_CS_VER_NR,22,NUMBER,6,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,CREAT_DT,7,DATE,11,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,CREAT_USR_ID,50,VARCHAR2,12,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,C_ITEM_ID,22,NUMBER,3,N
NCI_ALT_KEY_ADMIN_ITEM_REL,C_ITEM_VER_NR,22,NUMBER,4,N
NCI_ALT_KEY_ADMIN_ITEM_REL,DISP_LBL,255,VARCHAR2,9,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,DISP_ORD,22,NUMBER,8,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,FLD_DELETE,22,NUMBER,14,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,LST_DEL_DT,7,DATE,15,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,LST_UPD_DT,7,DATE,17,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,LST_UPD_USR_ID,50,VARCHAR2,13,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,NCI_IDSEQ,36,CHAR,10,Y
NCI_ALT_KEY_ADMIN_ITEM_REL,NCI_PUB_ID,22,NUMBER,1,N
NCI_ALT_KEY_ADMIN_ITEM_REL,NCI_VER_NR,22,NUMBER,2,N
NCI_ALT_KEY_ADMIN_ITEM_REL,REL_TYP_ID,22,NUMBER,7,N
NCI_ALT_KEY_ADMIN_ITEM_REL,S2P_TRN_DT,7,DATE,16,Y
NCI_CHANGE_HISTORY,ACCH_IDSEQ,36,CHAR,1,N
NCI_CHANGE_HISTORY,AC_IDSEQ,36,CHAR,2,N
NCI_CHANGE_HISTORY,CHANGED_BY,30,VARCHAR2,5,N
NCI_CHANGE_HISTORY,CHANGED_COLUMN,30,VARCHAR2,8,N
NCI_CHANGE_HISTORY,CHANGED_TABLE,30,VARCHAR2,6,N
NCI_CHANGE_HISTORY,CHANGED_TABLE_IDSEQ,36,CHAR,7,N
NCI_CHANGE_HISTORY,CHANGE_ACTION,10,VARCHAR2,4,N
NCI_CHANGE_HISTORY,CHANGE_DATETIMESTAMP,7,DATE,3,N
NCI_CHANGE_HISTORY,CREAT_DT,7,DATE,11,Y
NCI_CHANGE_HISTORY,CREAT_USR_ID,50,VARCHAR2,12,Y
NCI_CHANGE_HISTORY,FLD_DELETE,22,NUMBER,14,Y
NCI_CHANGE_HISTORY,LST_DEL_DT,7,DATE,15,Y
NCI_CHANGE_HISTORY,LST_UPD_DT,7,DATE,17,N
NCI_CHANGE_HISTORY,LST_UPD_USR_ID,50,VARCHAR2,13,Y
NCI_CHANGE_HISTORY,NEW_VALUE,"4,000",VARCHAR2,10,Y
NCI_CHANGE_HISTORY,OLD_VALUE,"4,000",VARCHAR2,9,Y
NCI_CHANGE_HISTORY,S2P_TRN_DT,7,DATE,16,Y
NCI_CLSFCTN_SCHM_ITEM,CREAT_DT,7,DATE,3,Y
NCI_CLSFCTN_SCHM_ITEM,CREAT_USR_ID,50,VARCHAR2,4,Y
NCI_CLSFCTN_SCHM_ITEM,CSI_CMNTS,"4,000",VARCHAR2,12,Y
NCI_CLSFCTN_SCHM_ITEM,CSI_DESC_TXT,"4,000",VARCHAR2,11,Y
NCI_CLSFCTN_SCHM_ITEM,CSI_TYP_ID,22,NUMBER,10,Y
NCI_CLSFCTN_SCHM_ITEM,FLD_DELETE,22,NUMBER,6,Y
NCI_CLSFCTN_SCHM_ITEM,ITEM_ID,22,NUMBER,1,N
NCI_CLSFCTN_SCHM_ITEM,LST_DEL_DT,7,DATE,7,Y
NCI_CLSFCTN_SCHM_ITEM,LST_UPD_DT,7,DATE,9,Y
NCI_CLSFCTN_SCHM_ITEM,LST_UPD_USR_ID,50,VARCHAR2,5,Y
NCI_CLSFCTN_SCHM_ITEM,S2P_TRN_DT,7,DATE,8,Y
NCI_CLSFCTN_SCHM_ITEM,VER_NR,22,NUMBER,2,N
NCI_CSI_ALT_DEFNMS,CREAT_DT,7,DATE,5,Y
NCI_CSI_ALT_DEFNMS,CREAT_USR_ID,50,VARCHAR2,6,Y
NCI_CSI_ALT_DEFNMS,FLD_DELETE,22,NUMBER,8,Y
NCI_CSI_ALT_DEFNMS,LST_DEL_DT,7,DATE,9,Y
NCI_CSI_ALT_DEFNMS,LST_UPD_DT,7,DATE,11,Y
NCI_CSI_ALT_DEFNMS,LST_UPD_USR_ID,50,VARCHAR2,7,Y
NCI_CSI_ALT_DEFNMS,NCI_PUB_ID,22,NUMBER,1,N
NCI_CSI_ALT_DEFNMS,NCI_VER_NR,22,NUMBER,2,N
